;document_id;courier_id;year;record_number;pages;catalogue_title;authors;filename;document_name;n_raw_tokens
2180;2180;14255;1967;16538;[28, 29, 30, 31, 32, 33, 34, 35, 36];"Development, new name for peace; Encyclical Letter of His Holiness Pope Paul VI";Paul VI, Pope;1967_014255_16538.txt;1967_014255_16538;5231
2181;2181;14255;1967;16923;[36, 37, 38, 39];To build a new order in the world;UNESCO. Director-General, 1962-1974 (Maheu, R.);1967_014255_16923.txt;1967_014255_16923;2317
2182;2182;14255;1967;17421;[40, 41, 42, 43, 44, 45];Kuboyama and the saga of the 'Lucky Dragon';Hudson, Richard;1967_014255_17421.txt;1967_014255_17421;3942
2183;2183;14255;1967;18267;[46, 47, 48, 50, 51];Man does not live by politics alone;Nehru, Jawaharlal;1967_014255_18267.txt;1967_014255_18267;2742
2184;2184;14255;1967;18848;[52, 53, 54, 55, 56, 57];Tistou of the green fingers;Druon, Maurice;1967_014255_18848.txt;1967_014255_18848;3797
2185;2185;14255;1967;18950;[64, 65, 66];UNESCO and the search for peace;;1967_014255_18950.txt;1967_014255_18950;2210
2186;2186;59683;1967;59682;[4, 5, 6, 7, 8, 9, 30];A Culture in the making;James, F. Cyril;1967_059683_59682.txt;1967_059683_59682;3030
2187;2187;59683;1967;59684;[14, 15, 16, 31, 32, 33, 34, 35];Canada's far north, a land on the move;Baird, Irene;1967_059683_59684.txt;1967_059683_59684;3129
2188;2188;59683;1967;59700;[18, 19, 20, 21, 22, 23];Thousands of stained-glass windows from medieval times;;1967_059683_59700.txt;1967_059683_59700;1392
2189;2189;59683;1967;59703;[24, 25, 26];"Laughter and endurance; well-springs of Czechoslovak literature";Hoffmeister, Adolf;1967_059683_59703.txt;1967_059683_59703;1701
2190;2190;59683;1967;59706;[27, 28, 29];Orphanage for wild animals;Greenough, Richard;1967_059683_59706.txt;1967_059683_59706;1525
2191;2191;59683;1967;380063;[10, 11, 12, 13];Expo 67: The world in a thousand acres;;1967_059683_380063.txt;1967_059683_380063;1766
2192;2192;59709;1967;1443;[30, 31];The Study of animal behaviour;Oppenheimer, Jane;1967_059709_1443.txt;1967_059709_1443;1233
2193;2193;59709;1967;59710;[6, 7];The Birth of wheat and maize farming;Hawkes, Jacquetta;1967_059709_59710.txt;1967_059709_59710;1349
2194;2194;59709;1967;59712;[7, 8];The Early domestication of animals;Hawkes, Jacquetta;1967_059709_59712.txt;1967_059709_59712;1252
2195;2195;59709;1967;59768;[9, 10, 11];When Orpheus struck the trembling lyre';Pareti, Luigi;1967_059709_59768.txt;1967_059709_59768;1415
2196;2196;59709;1967;59769;[11];Numerals open new mathematical horizons;Wolff, Philippe;1967_059709_59769.txt;1967_059709_59769;586
2197;2197;59709;1967;59770;[12, 13];Did Japanese fishermen bring the art of pottery making to Ecuador 5,000 years ago?;Meggers, Betty L.;1967_059709_59770.txt;1967_059709_59770;1389
2198;2198;59709;1967;59771;[14, 15];The Dawn of the geographic spirit;Wolff, Philippe;1967_059709_59771.txt;1967_059709_59771;1012
2199;2199;59709;1967;59772;[16, 17];The Sailing vessel comes into its own;Gottschalk, Louis;1967_059709_59772.txt;1967_059709_59772;852
2200;2200;59709;1967;59773;[20, 21, 22, 23, 24];The Second scientific revolution;Bronowski, Jacob;1967_059709_59773.txt;1967_059709_59773;3428
2201;2201;59709;1967;59774;[24, 25, 26];The Sinews of industrial society;Ware, Caroline F.|Panikkar, K.M.|Romein, Jan M.;1967_059709_59774.txt;1967_059709_59774;1190
2202;2202;59709;1967;59775;[27, 28, 29];The Era of synthetic materials;Ware, Caroline F.|Panikkar, K.M.|Romein, Jan M.;1967_059709_59775.txt;1967_059709_59775;1566
2203;2203;78222;1967;59339;[4, 5];For Florence and Venice: appeal launched on December 2, 1966 by René Maheu, Director-General of UNESCO, at the opening of the International Campaign for Florence and Venice;UNESCO. Director-General, 1962-1974 (Maheu, R.);1967_078222_59339.txt;1967_078222_59339;955
2204;2204;78222;1967;59437;[6, 7, 8, 9, 10, 11];Years to repair the damage;Molajoli, Bruno;1967_078222_59437.txt;1967_078222_59437;1793
2205;2205;78222;1967;59440;[12, 13];The Plight of the Florentine artisans;Keating, Rex;1967_078222_59440.txt;1967_078222_59440;587
2206;2206;78222;1967;59442;[14, 15, 16, 17, 18, 19, 20, 21, 22, 23];Dimensions of a disaster;;1967_078222_59442.txt;1967_078222_59442;2627
2207;2207;78222;1967;59443;[24, 25, 26, 27, 28, 29, 34];The Painting hospital in the lemon grove;Plenderleith, Harold J.;1967_078222_59443.txt;1967_078222_59443;3621
2208;2208;78222;1967;59445;[35, 36, 37, 38];The Anatomy of the flood;Tonini, Dini;1967_078222_59445.txt;1967_078222_59445;2306
2209;2209;78222;1967;59449;[30, 31, 32, 33];Over a million waterlogged books and manuscripts;;1967_078222_59449.txt;1967_078222_59449;254
2210;2210;78224;1967;59451;[4, 5, 6, 7, 8, 9];Three centuries of demography: John Graunt's offspring;Urlanis, Boris Tsezarevich;1967_078224_59451.txt;1967_078224_59451;2749
2211;2211;78224;1967;59459;[10, 11, 12, 13, 34];A Look at world population the day after tomorrow;Fourastié, Jean;1967_078224_59459.txt;1967_078224_59459;3980
2212;2212;78224;1967;59461;[14, 15];Hanging cities ahead?;;1967_078224_59461.txt;1967_078224_59461;184
2213;2213;78224;1967;59462;[16, 17, 18, 19, 20, 21, 22];Operation anti-disaster;Mills, Edward D.;1967_078224_59462.txt;1967_078224_59462;3441
2214;2214;78224;1967;59660;[23, 24];"The Intruders; UNESCO's Director-General looks at ethics in the mass media";UNESCO. Director-General, 1962-1974 (Maheu, R.);1967_078224_59660.txt;1967_078224_59660;2035
2215;2215;78224;1967;59661;[25, 26, 27];Rameses finds a new home;;1967_078224_59661.txt;1967_078224_59661;699
2216;2216;78224;1967;59662;[28, 29, 30];UNESCO in the service of peace;Lipski, Vladimir de|UNESCO. General Conference 1966 14th session;1967_078224_59662.txt;1967_078224_59662;2148
2217;2217;78226;1967;2297;[4, 5, 6, 7, 8, 36];Birth of a new Africa;D'Arboussier, Gabriel;1967_078226_2297.txt;1967_078226_2297;3774
2218;2218;78226;1967;3345;[8, 9, 10, 11, 12, 13];The Scientific study of Africa's history;Dike, Kenneth Onwuka;1967_078226_3345.txt;1967_078226_3345;4129
2219;2219;78226;1967;4290;[14, 15, 16];African architecture old and new;;1967_078226_4290.txt;1967_078226_4290;450
2220;2220;78226;1967;4581;[16, 17, 18, 19];The Protection of Africa's artistic heritage;Eyo, Ekpo Okpo;1967_078226_4581.txt;1967_078226_4581;2427
2221;2221;78226;1967;5112;[20, 21];Africa 1967: independent States;;1967_078226_5112.txt;1967_078226_5112;21
2222;2222;78226;1967;6274;[22, 23, 24, 25, 26, 27, 28];Trends in present-day African literature;Mphahlele, Ezekiel;1967_078226_6274.txt;1967_078226_6274;5631
2223;2223;78226;1967;6706;[28, 29, 30, 31, 32];Vernacular languages in a changing society;Diagne, Pathé;1967_078226_6706.txt;1967_078226_6706;3036
2224;2224;78226;1967;7518;[33, 34, 35, 36];Today's schools prepare tomorrow's African scientists;Otieno, Nicholas C.;1967_078226_7518.txt;1967_078226_7518;2227
2225;2225;78231;1967;24541;[4, 5, 6, 7, 8, 9, 10];"U.S.S.R. today; metamorphosis of a continent";Mikhailov, Nikolai;1967_078231_24541.txt;1967_078231_24541;3877
2226;2226;78231;1967;25432;[11, 12, 13, 14];From illiteracy to astronautics;Elyutin, Viacheslav;1967_078231_25432.txt;1967_078231_25432;2130
2227;2227;78231;1967;30745;[21, 27, 28, 29, 30];Reflections on Soviet culture;Gerasimov, Sergej A.;1967_078231_30745.txt;1967_078231_30745;2816
2228;2228;78231;1967;31539;[22, 23, 24, 25, 26, 27];New horizons in Moscow;;1967_078231_31539.txt;1967_078231_31539;615
2229;2229;78231;1967;31775;[31, 32, 33, 34, 35, 36, 37];700,000 scientists in the U.S.S.R. in 1967;Lavrentiev, Mikhail;1967_078231_31775.txt;1967_078231_31775;3379
2230;2230;78231;1967;31880;[38];A TV programme girdling the world;Latil, Pierre de;1967_078231_31880.txt;1967_078231_31880;912
2231;2231;78231;1967;32666;[39, 40, 41];Journey to Ethiopia's past;Howland, Richard H.;1967_078231_32666.txt;1967_078231_32666;1775
2232;2232;78231;1967;59693;[14, 15, 20];Facing the complexities of modern education;Prokofiev, Mikhail;1967_078231_59693.txt;1967_078231_59693;1489
2233;2233;78367;1967;8893;[4, 5, 6, 7];Down with decibels;Schenker-Sprüngli, O.;1967_078367_8893.txt;1967_078367_8893;2148
2234;2234;78367;1967;9901;[12, 13, 14, 15, 16, 17, 18, 19, 20];Street and air traffic noise pollution, and what we can do about it;Beranek, Leo L.;1967_078367_9901.txt;1967_078367_9901;4147
2235;2235;78367;1967;11868;[21, 22];Cordoba (Argentina) takes noise pollution abatement by the horns;Fuchs, G.L.;1967_078367_11868.txt;1967_078367_11868;1256
2236;2236;78367;1967;12619;[22, 23, 24, 25];Echoes from our noisy world;;1967_078367_12619.txt;1967_078367_12619;1819
2237;2237;78367;1967;13261;[26, 27, 28, 29, 30, 31];Noise and health: studies have shown that continued exposure to noise pollution not only causes damage to the ear, but can have other harmful effects;Lehmann, Gunther;1967_078367_13261.txt;1967_078367_13261;2482
2238;2238;78367;1967;59813;[8, 9, 10, 11, 12];The Architects of silence;Stramentov, Constantin;1967_078367_59813.txt;1967_078367_59813;2215
2239;2239;78370;1967;19208;[4, 5, 6, 7, 8, 9, 10, 11, 12, 13];The Menace of 'extinct' volcanoes;Tazieff, Haroun;1967_078370_19208.txt;1967_078370_19208;6137
2240;2240;78370;1967;19761;[14, 15, 16, 17, 18, 19, 20];"Marie Curie; the life of a woman dedicated to science";;1967_078370_19761.txt;1967_078370_19761;3041
2241;2241;78370;1967;20767;[16, 17];The Rarest, most precious vital force;Curie, Marie;1967_078370_20767.txt;1967_078370_20767;837
2242;2242;78370;1967;20886;[20, 21, 22];Maria Sklodowska, the dreamer in Warsaw;Infeld, Leopold;1967_078370_20886.txt;1967_078370_20886;2161
2243;2243;78370;1967;21124;[22, 23, 24];The Woman we called 'la patronne';Perey, Marguerite;1967_078370_21124.txt;1967_078370_21124;1369
2244;2244;78370;1967;21757;[24, 25, 26];Ruben Dario and the resurrection of Hispano-American poetry;Rodríguez Monegal, Emir;1967_078370_21757.txt;1967_078370_21757;2169
2245;2245;78370;1967;22385;[27, 28, 29];Great men, great events;;1967_078370_22385.txt;1967_078370_22385;2595
2246;2246;78370;1967;23639;[30, 31, 32];The World Food Programme: a new form of aid for development;MacKenzie, Colin;1967_078370_23639.txt;1967_078370_23639;1967
2247;2247;78371;1967;32971;[4, 5, 6, 7, 8, 9, 10, 11, 12, 45];The Mahabharata and the Ramayana, two great epics of India and South Asia;Basham, Arthur L.;1967_078371_32971.txt;1967_078371_32971;5182
2248;2248;78371;1967;32992;[13, 14, 15, 17];The Collective dream of a continent;Silva, Anil de;1967_078371_32992.txt;1967_078371_32992;3392
2249;2249;78371;1967;60000;[18, 19, 20, 29, 31, 44, 45];The Epics in the art of South Asia;Goswamy, B.N.;1967_078371_60000.txt;1967_078371_60000;4690
2250;2250;78371;1967;60001;[36, 37, 38, 39, 40, 41, 42];The Kathakali and the dance-drama of India;Nair, C. Kunchu;1967_078371_60001.txt;1967_078371_60001;4000
2251;2251;78371;1967;60002;[43];India's ancient heroes on celluloid;Garga, Bhagwan D.;1967_078371_60002.txt;1967_078371_60002;1239
2252;2252;78449;1967;59663;[4, 5, 6, 7, 8, 9, 10, 11, 12, 13];Apartheid in South Africa;;1967_078449_59663.txt;1967_078449_59663;6126
2253;2253;78449;1967;59665;[14, 15, 16, 17, 18, 19];The Price of segregation;Paton, Alan;1967_078449_59665.txt;1967_078449_59665;2547
2254;2254;78449;1967;59666;[20, 21, 22];The Forbidden dialogue;Nkosi, Lewis;1967_078449_59666.txt;1967_078449_59666;2371
2255;2255;78449;1967;59667;[23, 24];The Seeds of wrath;Brutus, Dennis;1967_078449_59667.txt;1967_078449_59667;1315
2256;2256;78449;1967;59668;[24, 25, 26];The Dying minds;Segal, Ronald;1967_078449_59668.txt;1967_078449_59668;1325
2257;2257;78449;1967;59672;[27, 28, 29];The Fettered spirit;Breytenbach, Breyten;1967_078449_59672.txt;1967_078449_59672;1676
2258;2258;78449;1967;59675;[30, 31];South Africa's wasted manpower;International Labour Organization;1967_078449_59675.txt;1967_078449_59675;1163
2259;2259;78449;1967;59678;[33, 34];Apartheid and the church;;1967_078449_59678.txt;1967_078449_59678;2183
2260;2260;58803;1968;58804;[4, 5, 6, 7, 8, 9, 10, 11, 12, 13];Facing the 21st century;Gindertael, Jean Michel van;1968_058803_58804.txt;1968_058803_58804;5665
2261;2261;58803;1968;58813;[14];Wanted: 3.5 million doctors;Kavka, Stanislav;1968_058803_58813.txt;1968_058803_58813;646
2262;2262;58803;1968;58814;[15, 16, 17, 29];The Click of computerized medicine;Anderson, John;1968_058803_58814.txt;1968_058803_58814;2838
2263;2263;58803;1968;58815;[20, 21, 22, 23, 24, 25, 26, 27, 28, 29];"Medical experiments on man; round-table on the doctor's dilemma";Florkin, Marcel;1968_058803_58815.txt;1968_058803_58815;6264
2264;2264;58803;1968;59032;[30, 31, 32];How's the world's health?;;1968_058803_59032.txt;1968_058803_59032;2068
2265;2265;58803;1968;380064;[4];Health in the world of tomorrow;Candeau, M.G. ;1968_058803_380064.txt;1968_058803_380064;534
2266;2266;58953;1968;58954;[6, 7, 8];The International control of narcotics;Kusevic, Vladimir;1968_058953_58954.txt;1968_058953_58954;1927
2267;2267;58953;1968;58955;[8, 9, 10, 11, 12];From opium to LSD: the long history of drugs;Granier-Doyeux, Marcel;1968_058953_58955.txt;1968_058953_58955;2960
2268;2268;58953;1968;58956;[13, 14, 15, 16, 17];Mind-altering drugs: a scientific appraisal;Blum, Richard H.;1968_058953_58956.txt;1968_058953_58956;3524
2269;2269;58953;1968;58958;[18, 19, 20];LSD: new menace to youth;Evang, Karl;1968_058953_58958.txt;1968_058953_58958;1684
2270;2270;58953;1968;58959;[20, 21, 22, 23];The Vogue of the pill (tranquillizers, that is);Avroutski, Grigory;1968_058953_58959.txt;1968_058953_58959;2290
2271;2271;58953;1968;58960;[24, 25, 26, 27, 28, 29, 32];Interpol versus the underworld of narcotics;Nepote, Jean;1968_058953_58960.txt;1968_058953_58960;3186
2272;2272;58953;1968;58962;[30, 31, 32];Statement on Race and Racial Prejudice;;1968_058953_58962.txt;1968_058953_58962;2099
2273;2273;58953;1968;380065;[4];The abuse of drugs: a growing menace;;1968_058953_380065.txt;1968_058953_380065;720
2274;2274;59301;1968;59299;[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31];The Right to be a man;Hersch, Jeanne;1968_059301_59299.txt;1968_059301_59299;13097
2275;2275;59301;1968;61051;[30, 31];Men, women: new letters of credit;;1968_059301_61051.txt;1968_059301_61051;574
2276;2276;59301;1968;61092;[2];The Odyssey of the human conscience;UNESCO. Director-General, 1962-1974 (Maheu, R.)|International Conference on Human Rights Teheran 1968;1968_059301_61092.txt;1968_059301_61092;329
2277;2277;59301;1968;380066;[4, 5, 6];Human rights.... Tomorrow;Saba, hanna;1968_059301_380066.txt;1968_059301_380066;1747
2278;2278;78234;1968;58758;[4, 5, 6];How the Charter on Human Rights was born;Cassin, René;1968_078234_58758.txt;1968_078234_58758;2654
2279;2279;78234;1968;58760;[7, 8, 9, 10, 11, 12, 13];30 questions on human rights;United Nations;1968_078234_58760.txt;1968_078234_58760;4914
2280;2280;78234;1968;58761;[14];UNESCO and human rights;;1968_078234_58761.txt;1968_078234_58761;650
2281;2281;78234;1968;58762;[15, 16, 20, 21, 31, 32];Only the educated are free';François, Louis;1968_078234_58762.txt;1968_078234_58762;4286
2282;2282;78234;1968;58763;[22, 23, 24, 25];The Ubiquitous shadow of racism;Rex, John;1968_078234_58763.txt;1968_078234_58763;2228
2283;2283;78234;1968;58764;[26, 27, 28, 29, 30];The New frontiers of international law;MacBride, Seán;1968_078234_58764.txt;1968_078234_58764;2969
2284;2284;78237;1968;58944;[4, 5, 6, 7, 8];Outside the written word;Valderrama Martínez, Fernando;1968_078237_58944.txt;1968_078237_58944;3073
2285;2285;78237;1968;58945;[9, 10, 11, 12];A Down-to-earth approach to literacy;Deleon, Asher;1968_078237_58945.txt;1968_078237_58945;3212
2286;2286;78237;1968;58946;[13, 14, 15, 16];Literacy: the ABC of development;;1968_078237_58946.txt;1968_078237_58946;2427
2287;2287;78237;1968;58947;[17, 18, 19, 20, 21, 22];The Shorthand class that started an avalanche;Salis, Francesco|Attinelli, Lucio;1968_078237_58947.txt;1968_078237_58947;3373
2288;2288;78237;1968;58948;[23, 24, 25];A Talk with Princess Ashraf of Iran;;1968_078237_58948.txt;1968_078237_58948;1533
2289;2289;78237;1968;58949;[26, 27, 28, 29, 30, 31];Our only realistic hope of eradicating illiteracy';Jeffries, Charles;1968_078237_58949.txt;1968_078237_58949;4353
2290;2290;78237;1968;58950;[32];International Year for Human Rights: message from René Maheu, Director-General of UNESCO;UNESCO. Director-General, 1962-1974 (Maheu, R.);1968_078237_58950.txt;1968_078237_58950;884
2291;2291;78237;1968;61095;[2];Appeal addressed to UNESCO's Member States by the International Consultative Liaison Committee for Literacy;Pahlavi, Ashraf|International Consultative Liaison Committee for Literacy;1968_078237_61095.txt;1968_078237_61095;426
2292;2292;78240;1968;59094;[4, 5, 6, 7, 8];Emperor Meiji, father of modern Japan;Kimura, Ki;1968_078240_59094.txt;1968_078240_59094;2880
2293;2293;78240;1968;59097;[12, 13, 14];Yukichi Fukuzawa, master of enlightenment in the Meiji era, we copy a physics book in two days and nights;Fukuzawa, Yukichi;1968_078240_59097.txt;1968_078240_59097;1538
2294;2294;78240;1968;59102;[15, 16, 17, 18];The Great manifesto of Fukuzawa;;1968_078240_59102.txt;1968_078240_59102;2702
2295;2295;78240;1968;59105;[19, 20, 21, 22, 23, 24];The 'Secret' of Japan's educational triumph;Hiratsuka, Masunori;1968_078240_59105.txt;1968_078240_59105;3311
2296;2296;78240;1968;59107;[24, 25, 26, 27];From chrysanthemum to electronic computer;;1968_078240_59107.txt;1968_078240_59107;2545
2297;2297;78240;1968;59109;[28, 29, 30, 34, 43, 45, 46, 47, 48];Japan's contribution to Western literature and the arts;Miner, Earl;1968_078240_59109.txt;1968_078240_59109;6412
2298;2298;78240;1968;59217;[31];Nine writers of modern Japan;;1968_078240_59217.txt;1968_078240_59217;1084
2299;2299;78240;1968;59219;[49, 50, 51, 52, 53];"Tokyo; a tale of two cities";Robson, William Alexander;1968_078240_59219.txt;1968_078240_59219;2387
2300;2300;78240;1968;59222;[54, 55, 56, 57, 58, 59, 60, 61];Kenzo Tange and the megalopolis of tomorrow;Koffler, Sandy;1968_078240_59222.txt;1968_078240_59222;3518
2301;2301;78240;1968;59223;[62, 63, 64];Hokkaido, frontier land of the far north;;1968_078240_59223.txt;1968_078240_59223;302
2302;2302;78240;1968;59224;[65, 66, 67];Unrest and promise of Japan's youth;;1968_078240_59224.txt;1968_078240_59224;2095
2303;2303;78240;1968;59225;[68, 69, 70, 71, 72];How Japan streamlined its written language;Hasegawa, Shin Ichi;1968_078240_59225.txt;1968_078240_59225;3790
2304;2304;78241;1968;59304;[4, 5, 6, 7, 8, 9];Still time to save Venice;Vrioni, Ali;1968_078241_59304.txt;1968_078241_59304;2816
